UniqueID,Org,AucID,AucZac,AucKon,AucNazov1,AucVal,Porovnávacia cena,VitaznaPonuka,Mena,PocetPozvanok,PocetPrihlasenychUcast,PocetAktivnychUcast,Vitaz,AucTypUpresnenie,Kateg,Subkateg,PocetItems,PocetZmienPonuk,PocetPredlzeni,Stat,MinKrokZnizPercenta,PocKolERMMA,PocKolZadavac,PocKolNIPPON,PocKolHOLLAND,UsporaPorov,UsporaVstup,UsporaAukc,KoefVarPonukCelk,KoefVarPonukERMNIP
102-143-2356,143,2356,2018-06-28 09:00:00,2018-07-13 10:20:00,Rekonštrukcia l,Celková nabídka účastníka,57600.0,62463.45,EUR,5,,3.0,8148,ERMMA,Stavebnictví,"Stavební práce, rekonstrukce a revitalizace",1,6.0,0,Slovenská republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
102-143-2357,143,2357,2018-07-13 10:00:00,2018-07-31 09:32:00,Rekonštrukcia l,Celková nabídka účastníka,218500.0,236193.56420000002,EUR,3,,2.0,8148,ERMMA,Stavebnictví,"Stavební práce, rekonstrukce a revitalizace",1,2.0,0,Slovenská republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
102-146-2359,146,2359,2018-06-26 15:30:00,2018-06-28 10:22:00,Inovácia RS - č,Celková nabídka účastníka,280000.0,298350.0,EUR,5,,3.0,8244,ERMMA,"Stroje, zařízení, nástroje, nářadí",Řídící a automatické systémy,1,11.0,1,SK,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
102-146-2360,146,2360,2018-07-11 09:30:00,2018-07-13 10:50:00,Nákup 1 ks nákl,Celková nabídka účastníka,110000.0,78660.0,EUR,3,,4.0,8290,ERMMA,"Dopravní služby, auto-moto a příslušenství",Nákladní automobily,1,46.0,15,SK,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
102-143-2361,143,2361,2018-07-31 10:00:00,2018-08-15 10:22:00,Rekonštrukcia l,Celková nabídka účastníka,220800.0,218112.0,EUR,2,,3.0,8146,ERMMA,Stavebnictví,"Stavební práce, rekonstrukce a revitalizace",1,7.0,1,Slovenská republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
102-143-2363,143,2363,2018-09-04 09:00:00,2018-09-19 10:24:00,Oprava súboru l,Celková nabídka účastníka,61200.0,54262.1,EUR,5,,3.0,8147,ERMMA,Stavebnictví,"Stavební práce, rekonstrukce a revitalizace",6,38.0,2,Slovenská republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
102-146-2369,146,2369,2019-02-21 10:00:00,2019-02-26 10:20:00,Rekonštrukcia a,Celková nabídka účastníka,2202588.6064,1991520.0,EUR,4,,3.0,8272,343,Stavebnictví,"Stavební práce, rekonstrukce a revitalizace",1,7.0,0,,0.5,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
102-146-2374,146,2374,2019-06-03 08:00:00,2019-06-05 10:22:00,TEHO - Moderniz,Celková nabídka účastníka,547750.0,587314.0,EUR,0,,2.0,8234,ERMMA,Stavebnictví,Stavební úpravy potrubí a plynovodů,1,19.0,1,SK,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
102-146-2375,146,2375,2019-06-03 13:30:00,2019-06-06 10:22:00,TEHO - Moderniz,Celková nabídka účastníka,430500.0,399425.6,EUR,2,,2.0,8230,ERMMA,Stavebnictví,"Stavební práce, rekonstrukce a revitalizace",1,8.0,1,SK,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
102-143-2379,143,2379,2019-08-22 12:00:00,2019-09-06 10:20:00,Osobné terénne ,Celková nabídka účastníka,33936.0,32908.4,EUR,5,,2.0,8192,ERMMA,"Dopravní služby, auto-moto a příslušenství",Osobní automobily,1,3.0,0,Slovenská republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
102-143-2383,143,2383,2019-09-12 12:30:00,2019-09-27 10:20:00,Rekonštrukcia ú,Celková nabídka účastníka,82425.0,75933.0,EUR,2,,4.0,8148,ERMMA,Stavebnictví,"Stavební práce, rekonstrukce a revitalizace",4,38.0,0,Slovenská republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
102-143-2384,143,2384,2019-09-16 13:30:00,2019-10-01 10:20:00,Oprava účelovej,Celková nabídka účastníka,79695.0,79861.6,EUR,4,,4.0,8146,ERMMA,Stavebnictví,"Stavební práce, rekonstrukce a revitalizace",3,36.0,0,Slovenská republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
102-143-2385,143,2385,2019-09-16 13:30:00,2019-10-02 10:20:00,Oprava účelovej,Celková nabídka účastníka,9408.0,9391.2,EUR,6,,4.0,8147,ERMMA,Stavebnictví,"Stavební práce, rekonstrukce a revitalizace",3,45.0,0,Slovenská republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
102-146-2387,146,2387,2019-09-11 09:30:00,2019-09-13 10:20:00,Nákup 1 ks nákl,Celková nabídka účastníka,163200.0,146200.0,EUR,1,,3.0,8325,ERMMA,"Dopravní služby, auto-moto a příslušenství",Nákladní automobily,1,4.0,0,SK,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
102-143-2388,143,2388,2019-10-01 11:00:00,2019-10-16 10:20:00,Rozrabkáreň div,Celková nabídka účastníka,17844.329999999998,16987.36,EUR,1,,3.0,8330,ERMMA,Stavebnictví,"Stavební práce, rekonstrukce a revitalizace",1,3.0,0,Slovenská republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
102-143-2389,143,2389,2019-11-27 15:00:00,2019-12-13 10:20:00,Ľahký nákladný ,Celková nabídka účastníka,56700.0,53568.0,EUR,2,,1.0,8092,ERMMA,"Dopravní služby, auto-moto a příslušenství",Osobní automobily,1,3.0,0,Slovenská republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
102-143-2390,143,2390,2019-10-24 13:00:00,2019-11-08 11:32:00,Rekonštrukcia l,Celková nabídka účastníka,34126.7146,20640.0,EUR,7,,4.0,7979,ERMMA,Stavebnictví,"Stavební práce, rekonstrukce a revitalizace",1,110.0,36,Slovenská republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
102-143-2392,143,2392,2019-10-22 13:00:00,2019-11-06 10:20:00,Oprava areálu S,Celková nabídka účastníka,8116.4928,8789.248,EUR,1,,1.0,8148,ERMMA,Stavebnictví,"Stavební práce, rekonstrukce a revitalizace",2,2.0,0,Slovenská republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
102-146-2393,146,2393,2019-10-09 09:00:00,2019-10-11 10:20:00,Výpočtová techn,Celková nabídka účastníka,16490.0,18322.5,EUR,5,,3.0,8216,ERMMA,"Počítače, IT a telekomunikační služby",Hardware a příslušenství,1,5.0,0,SK,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
102-146-2395,146,2395,2019-10-17 08:00:00,2019-10-18 10:20:00,Modernizácia pr,Celková nabídka účastníka,42211.89,41704.05,EUR,1,,3.0,8234,ERMMA,Stavebnictví,"Stavební práce, rekonstrukce a revitalizace",1,7.0,0,SK,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
102-143-2397,143,2397,2020-06-22 11:00:00,2020-07-08 10:20:00,Drevený sklad m,Celková nabídka účastníka,11978.6303,9716.2,EUR,1,,1.0,8233,ERMMA,Stavebnictví,"Stavební práce, rekonstrukce a revitalizace",1,1.0,0,Slovenská republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
102-143-2398,143,2398,2019-11-04 14:00:00,2019-11-20 10:20:00,Chata Hlinné Če,Celková nabídka účastníka,26340.776799999996,36411.742300000005,EUR,1,,2.0,8326,ERMMA,Stavebnictví,"Stavební práce, rekonstrukce a revitalizace",1,2.0,0,Slovenská republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
102-146-2404,146,2404,2020-04-15 17:45:00,2020-04-17 13:14:00,Pravidelné odbo,Multikriteriální hodnocení,13530.615,5676.66,EUR,4,,4.0,8352,ERMMA,"Stroje, zařízení, nástroje, nářadí","Zabezpečovací zařízení, hasící a požární pomůcky",3,307.0,57,SK,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
102-146-2407,146,2407,2020-05-05 13:00:00,2020-05-07 11:20:00,Chemické zlúčen,Celková nabídka účastníka,14381.0,13739.273000000001,EUR,3,,2.0,8361,ERMMA,"Úklid, úklidové služby",Průmyslové a chemické čištění,1,7.0,0,SK,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
102-146-2409,146,2409,2020-05-20 12:30:00,2020-05-22 10:28:00,Upratovací serv,Celková nabídka účastníka,20675.466,16719.05,EUR,4,,3.0,8285,ERMMA,"Úklid, úklidové služby",Úklidové služby,1,12.0,4,SK,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
102-146-2410,146,2410,2020-05-21 09:30:00,2020-05-22 11:20:00,Výmena časti ho,Celková nabídka účastníka,66267.17959999999,68958.5,EUR,4,,5.0,8258,ERMMA,Stavebnictví,"Stavební práce, rekonstrukce a revitalizace",1,15.0,0,SK,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
102-143-2414,143,2414,2020-07-17 10:00:00,2020-08-04 10:20:00,Osobné terénne ,Celková nabídka účastníka,33858.0,32656.660200000006,EUR,3,,1.0,8192,ERMMA,"Dopravní služby, auto-moto a příslušenství",Osobní automobily,1,1.0,0,Slovenská republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1040-168-5836,168,5836,2018-09-18 08:00:00,2018-09-20 08:28:00,VŘ E-learnig,Jednotlivé položky,0.0,225185.5,CZK,2,,2.0,17791,ERMMA,"Počítače, IT a telekomunikační služby",Software a informační systémy,2,8.0,4,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
106-77-5420,77,5420,2018-03-19 08:00:00,2018-03-22 08:20:00,Zabezpečenie sl,Celková nabídka účastníka,3538254.06,3465699.808,EUR,1,,1.0,7662,343,"Počítače, IT a telekomunikační služby",Software a informační systémy,1,1.0,0,,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
106-91-5524,91,5524,2018-06-08 09:00:00,2018-06-21 13:00:00,Rekonštrukcia m,Celková nabídka účastníka,30900.0,30625.731600000003,EUR,1,,3.0,9830,ERMMA,Stavebnictví,"Stavební práce, rekonstrukce a revitalizace",1,3.0,0,Slovenská republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
106-103-5525,103,5525,2018-03-09 08:30:00,2018-03-16 08:30:00,Celozáhonový po,Celková nabídka účastníka,0.0,7488.0,EUR,1,,2.0,9518,ERMMA,"Stroje, zařízení, nástroje, nářadí",Zemědělské stroje,1,2.0,0,Slovenská republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
106-99-5528,99,5528,2018-03-08 12:30:00,2018-03-20 12:30:00,Rekonštrukcia b,Celková nabídka účastníka,20867.8437,21601.736,EUR,2,,3.0,7244,ERMMA,Stavebnictví,"Stavební práce, rekonstrukce a revitalizace",1,6.0,0,Slovenská republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
106-99-5530,99,5530,2018-04-10 13:00:00,2018-04-20 15:00:00,Chata Pod Jazie,Celková nabídka účastníka,43692.819800000005,45025.779800000004,EUR,3,,1.0,7124,ERMMA,Stavebnictví,"Stavební práce, rekonstrukce a revitalizace",1,1.0,0,Slovenská republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
106-88-5531,88,5531,2018-03-08 14:00:00,2018-03-15 22:00:00,Stavebné úpravy,Celková nabídka účastníka,2430.1151999999997,2530.3392,EUR,3,,3.0,7477,ERMMA,Stavebnictví,"Stavební práce, rekonstrukce a revitalizace",1,3.0,0,Slovenská republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
106-99-5532,99,5532,2018-04-10 13:00:00,2018-04-20 15:00:00,LS Hanušovce na,Celková nabídka účastníka,27978.319199999998,21732.3315,EUR,3,,4.0,9649,ERMMA,Stavebnictví,"Stavební práce, rekonstrukce a revitalizace",1,5.0,0,Slovenská republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
106-93-5537,93,5537,2018-03-13 08:00:00,2018-03-20 09:00:00,Údržba a oprava,Multikriteriální hodnocení,11.52,43625.4,EUR,5,,3.0,8175,ERMMA,"Elektro, elektromateriál",Elektroinstalační práce,2,7.0,0,Slovenská republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
106-77-5539,77,5539,2018-03-13 10:00:00,2018-03-24 10:00:00,Lesná cesta Fru,Celková nabídka účastníka,131142.9551,130820.1,EUR,3,,3.0,9654,ERMMA,Stavebnictví,"Stavební práce, rekonstrukce a revitalizace",1,6.0,0,Slovenská republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
106-77-5540,77,5540,2018-03-13 10:00:00,2018-03-24 10:00:00,Oprava ČOV v ar,Celková nabídka účastníka,148040.8824,143753.515,EUR,2,,3.0,8925,ERMMA,Stavebnictví,"Stavební práce, rekonstrukce a revitalizace",1,3.0,0,Slovenská republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
106-102-5542,102,5542,2018-03-15 14:00:00,2018-03-20 14:30:00,Náhradné diely ,Multikriteriální hodnocení,14140.0,14257.458,EUR,5,,2.0,9661,ERMMA,"Stroje, zařízení, nástroje, nářadí",Náhradní díly,2,5.0,0,Slovenská republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
106-96-5543,96,5543,2018-04-03 12:30:00,2018-04-13 13:00:00,Horáreň Veľká L,Celková nabídka účastníka,4840.3,4560.0,EUR,1,,2.0,9663,ERMMA,Inženýrská činnost,Projektová a schvalovací dokumentace ke stavební činnosti,1,2.0,0,Slovenská republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
106-95-5544,95,5544,2018-03-19 14:07:00,2018-03-21 14:07:00,Zimná údržba - ,Celková nabídka účastníka,0.0,2080.0,EUR,5,,1.0,6783,ERMMA,"Úklid, úklidové služby",Správa a údržba komunikací,1,1.0,0,Slovenská republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
106-82-5545,82,5545,2018-03-19 10:00:00,2018-03-22 09:00:00,Upratovanie poľ,Celková nabídka účastníka,13635.0,12960.0,EUR,1,,3.0,6639,ERMMA,"Úklid, úklidové služby",Úklidové služby,2,7.0,0,Slovenská republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
106-77-5546,77,5546,2018-03-19 09:00:00,2018-03-30 10:00:00,Stolárska dielň,Celková nabídka účastníka,61045.0848,61263.5025,EUR,2,,3.0,9664,ERMMA,Stavebnictví,"Stavební práce, rekonstrukce a revitalizace",1,3.0,0,Slovenská republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
106-95-5550,95,5550,2018-03-19 14:16:00,2018-03-21 14:16:00,Zavážanie zemný,Celková nabídka účastníka,0.0,5880.0,EUR,5,,1.0,6783,ERMMA,"Úklid, úklidové služby",Správa a údržba komunikací,1,1.0,0,Slovenská republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
106-82-5558,82,5558,2018-03-22 12:30:00,2018-03-27 11:00:00,Oprava výtlkov ,Celková nabídka účastníka,9500.0,9474.3,EUR,4,,2.0,8388,ERMMA,Stavebnictví,"Stavební práce, rekonstrukce a revitalizace",2,5.0,0,Slovenská republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
106-82-5562,82,5562,2018-03-23 15:15:00,2018-03-28 08:45:00,Výmena okien a ,Celková nabídka účastníka,7760.0,8107.5214000000005,EUR,1,,3.0,6731,ERMMA,Stavebnictví,"Stavební práce, rekonstrukce a revitalizace",1,3.0,0,Slovenská republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
106-102-5563,102,5563,2018-03-23 14:30:00,2018-03-28 14:45:00,Náhradné diely ,Multikriteriální hodnocení,11110.0,17130.4,EUR,4,,2.0,9075,ERMMA,"Stroje, zařízení, nástroje, nářadí",Náhradní díly,2,4.0,0,Slovenská republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
106-91-5568,91,5568,2018-03-27 11:00:00,2018-03-29 12:00:00,pozvánka na otv,Celková nabídka účastníka,52.5,50.0,EUR,4,,3.0,8262,ERMMA,"Marketing, reklama a tisk","Tisk, tiskařské služby",1,4.0,0,Slovenská republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
106-77-5572,77,5572,2018-04-03 10:00:00,2018-04-14 10:00:00,MES Žarnovica -,Celková nabídka účastníka,55863.8514,54513.03,EUR,1,,3.0,9654,ERMMA,Stavebnictví,"Stavební práce, rekonstrukce a revitalizace",1,4.0,0,Slovenská republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
106-77-5573,77,5573,2018-04-03 10:00:00,2018-04-19 10:00:00,ES VRANOV - roz,Celková nabídka účastníka,137493.4022,144438.044,EUR,1,,3.0,9611,ERMMA,Stavebnictví,"Stavební práce, rekonstrukce a revitalizace",1,3.0,0,Slovenská republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
106-98-5578,98,5578,2018-04-10 06:30:00,2018-04-17 09:30:00,Oceľové rúry - ,Celková nabídka účastníka,969.0,188.06759999999997,EUR,0,,2.0,8547,ERMMA,Stavebnictví,Stavební materiály,2,8.0,0,Slovenská republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
106-77-5581,77,5581,2018-04-05 10:00:00,2018-04-16 10:00:00,Lesná cesta Zub,Celková nabídka účastníka,142976.98799999998,139152.62920000002,EUR,3,,3.0,9654,ERMMA,Stavebnictví,"Stavební práce, rekonstrukce a revitalizace",1,3.0,0,Slovenská republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
106-82-5582,82,5582,2018-04-06 14:00:00,2018-04-12 09:00:00,Železobetónové ,Celková nabídka účastníka,1648.0,1121.4,EUR,0,,1.0,9692,ERMMA,Stavebnictví,Stavební materiály,2,3.0,0,Slovenská republika,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
106-102-5599,102,5599,2018-04-10 10:30:00,2018-04-16 13:45:00,Náhradné diely ,Multikriteriální hodnocení,11000.0,10632.09,EUR,2,,1.0,9074,ERMMA,"Stroje, zařízení, nástroje, nářadí",Náhradní díly,2,2.0,0,Slovenská republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
106-96-5609,96,5609,2018-04-12 10:00:00,2018-04-19 10:30:00,,Celková nabídka účastníka,0.0,17993.77,EUR,4,,3.0,8573,ERMMA,Stavebnictví,"Stavební práce, rekonstrukce a revitalizace",1,3.0,0,Slovenská republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
106-102-5610,102,5610,2018-04-12 10:00:00,2018-04-19 13:15:00,Hydraulický nak,Multikriteriální hodnocení,48706.0,52146.15,EUR,4,,1.0,9722,ERMMA,"Stroje, zařízení, nástroje, nářadí","Manipulační technika, vozíky",2,2.0,0,Slovenská republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
106-82-5611,82,5611,2018-04-13 10:59:00,2018-04-18 11:29:00,Vypracovanie pr,Celková nabídka účastníka,6351.28,5625.7,EUR,5,,3.0,9729,ERMMA,Inženýrská činnost,Projektová a schvalovací dokumentace ke stavební činnosti,1,3.0,0,Slovenská republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
106-77-5613,77,5613,2018-04-18 10:00:00,2018-04-25 10:00:00,"Kancelársky, ta",Celková nabídka účastníka,48015.0,44545.2975,EUR,5,,3.0,6911,ERMMA,Kancelář,Kancelářské potřeby,1,3.0,0,Slovenská republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
106-88-5617,88,5617,2018-04-16 12:06:00,2018-04-24 10:00:00,Oprava mosta na,Celková nabídka účastníka,28208.8296,28116.2,EUR,5,,2.0,6810,ERMMA,Stavebnictví,"Stavební práce, rekonstrukce a revitalizace",1,3.0,0,Slovenská republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
106-82-5620,82,5620,2018-04-18 09:00:00,2018-04-20 11:00:00,Cestná nákladná,Celková nabídka účastníka,27590.4,27915.36,EUR,4,,3.0,6719,ERMMA,"Dopravní služby, auto-moto a příslušenství",Silniční přeprava,2,6.0,0,Slovenská republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
106-98-5623,98,5623,2018-04-18 12:00:00,2018-04-23 10:00:00,Oceľové rúry - ,Celková nabídka účastníka,921.5,966.0369999999999,EUR,1,,2.0,8546,ERMMA,Stavebnictví,Stavební materiály,2,4.0,0,Slovenská republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
106-77-5624,77,5624,2018-04-17 10:00:00,2018-05-03 10:00:00,Most Húkadlo - ,Celková nabídka účastníka,89087.6156,89442.5,EUR,2,,3.0,8925,ERMMA,Stavebnictví,"Stavební práce, rekonstrukce a revitalizace",1,3.0,0,Slovenská republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
106-94-5625,94,5625,2018-04-18 14:00:00,2018-04-25 09:00:00,Tlač katalógov ,Celková nabídka účastníka,0.0,604.8,EUR,3,,2.0,8381,ERMMA,"Marketing, reklama a tisk","Tisk, tiskařské služby",1,6.0,0,Slovenská republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
106-77-5631,77,5631,2018-04-20 10:00:00,2018-04-25 10:20:00,Operatívny lízi,Celková nabídka účastníka,6779868.192000001,6779868.192000001,EUR,2,,1.0,9738,343,"Dopravní služby, auto-moto a příslušenství",Osobní automobily,1,1.0,0,,0.5,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
106-89-5632,89,5632,2018-04-20 12:00:00,2018-04-28 12:00:00,"LS Čierny Váh, ",Celková nabídka účastníka,0.0,20105.4249,EUR,5,,3.0,7561,ERMMA,Stavebnictví,Natěrací a malířské práce,1,3.0,0,Slovenská republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
106-89-5633,89,5633,2018-04-23 12:00:00,2018-05-05 12:00:00,"LS Malužiná, by",Celková nabídka účastníka,0.0,35007.5,EUR,2,,2.0,7561,ERMMA,Stavebnictví,"Stavební práce, rekonstrukce a revitalizace",1,3.0,0,Slovenská republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
