UniqueID,Org,AucID,AucZac,AucKon,AucNazov1,AucVal,Porovnávacia cena,VitaznaPonuka,PocetPozvanok,PocetAktivnychUcast,Vitaz,AucTypUpresnenie,Kateg,Subkateg,PocetItems,PocetZmienPonuk,PocetPredlzeni,Stat,MinKrokZnizPercenta,HistoryDealsInCategory,HistoryDealsWithVitaz,MoneySpentSoFarInCategory,MoneySpentSoFarWithVitaz
1072-6-1016,6,1016,2020-07-13 15:00:00,2020-07-17 10:06:00,Výběrové řízení,Jednotlivé položky,0.0,10251.0,12,5.0,3242,ERMMA,"Hutní materiál, kovy a slitiny",Tyče a dráty,6,106.0,41,,0.1,26,1,44404714.3049,10251.0
1072-6-841,6,841,2018-12-05 12:00:00,2018-12-10 10:41:00,Výběrové řízení,Jednotlivé položky,0.0,26604.863999999998,17,8.0,3275,ERMMA,"Hutní materiál, kovy a slitiny",Tyče a dráty,10,312.0,240,,0.1,27,1,45104842.3049,700128.0
1072-6-730,6,730,2018-02-28 13:30:00,2018-03-05 10:38:00,Výběrové řízení,Jednotlivé položky,0.0,8185.313999999999,15,8.0,3283,ERMMA,"Hutní materiál, kovy a slitiny",Tyče a dráty,9,315.0,207,,0.1,28,1,45320245.3049,215403.0
1072-6-770,6,770,2018-06-13 15:30:00,2018-06-18 10:32:00,Výběrové řízení,Jednotlivé položky,0.0,4138.17264,13,9.0,3283,ERMMA,"Hutní materiál, kovy a slitiny",Tyče a dráty,15,419.0,244,,0.1,29,2,45429144.5849,324302.28
1072-6-801,6,801,2018-09-18 09:30:00,2018-09-20 10:45:00,Výběrové řízení,Jednotlivé položky,0.0,119881.545,14,8.0,3283,ERMMA,"Hutní materiál, kovy a slitiny",Tyče a dráty,11,409.0,298,,0.1,30,3,48583922.0849,3479079.7800000003
1072-6-808,6,808,2018-10-01 09:30:00,2018-10-03 11:13:00,Výběrové řízení,Jednotlivé položky,0.0,50718.695,13,8.0,3283,ERMMA,"Hutní materiál, kovy a slitiny",Tyče a dráty,15,310.0,151,,0.1,31,4,49918624.5849,4813782.28
1072-6-815,6,815,2018-10-10 15:00:00,2018-10-16 10:33:00,Výběrové řízení,Jednotlivé položky,0.0,95067.621,15,8.0,3283,ERMMA,"Hutní materiál, kovy a slitiny",Tyče a dráty,14,518.0,324,,0.1,32,5,52420404.0849,7315561.78
1072-6-831,6,831,2018-11-16 11:00:00,2018-11-21 11:59:00,Výběrové řízení,Jednotlivé položky,0.0,115626.4,17,8.0,3283,ERMMA,"Hutní materiál, kovy a slitiny",Tyče a dráty,15,727.0,560,,0.1,33,6,55463204.0849,10358361.78
1072-6-871,6,871,2019-03-12 12:00:00,2019-03-19 11:27:00,Výběrové řízení,Jednotlivé položky,0.0,10431.0,8,8.0,3283,ERMMA,"Hutní materiál, kovy a slitiny",Tyče a dráty,9,304.0,227,,0.1,34,7,55737704.0849,10632861.78
1072-6-932,6,932,2019-09-11 11:00:00,2019-09-16 11:29:00,Výběrové řízení,Jednotlivé položky,0.0,38178.296,12,9.0,3283,ERMMA,"Hutní materiál, kovy a slitiny",Tyče a dráty,18,1330.0,1082,,0.1,35,8,56742396.0849,11637553.78
1072-6-948,6,948,2019-11-04 14:30:00,2019-11-07 11:42:00,Výběrové řízení,Jednotlivé položky,0.0,8488.44,11,9.0,3283,ERMMA,"Hutní materiál, kovy a slitiny",Tyče a dráty,10,709.0,522,,0.1,36,9,56965776.0849,11860933.78
1072-6-966,6,966,2020-01-08 11:30:00,2020-01-13 10:46:00,Výběrové řízení,Jednotlivé položky,0.0,26713.05,11,9.0,3283,ERMMA,"Hutní materiál, kovy a slitiny",Tyče a dráty,9,476.0,305,,0.1,37,10,57668751.0849,12563908.78
1072-6-975,6,975,2020-01-23 11:00:00,2020-01-29 11:37:00,Výběrové řízení,Jednotlivé položky,0.0,49535.28,12,8.0,3283,ERMMA,"Hutní materiál, kovy a slitiny",Tyče a dráty,26,909.0,710,,0.1,38,11,58972311.0849,13867468.78
1072-6-984,6,984,2020-02-17 09:30:00,2020-02-19 09:28:00,Výběrové řízení,Jednotlivé položky,0.0,11105.119999999999,13,8.0,3283,ERMMA,"Hutní materiál, kovy a slitiny",Tyče a dráty,8,141.0,47,,0.1,39,12,59264551.0849,14159708.78
1072-6-994,6,994,2020-04-19 22:00:00,2020-04-22 10:17:00,Výběrové řízení,Jednotlivé položky,0.0,12220.0,13,9.0,3283,ERMMA,"Hutní materiál, kovy a slitiny",Tyče a dráty,6,151.0,81,,0.1,40,13,59276771.0849,14171928.78
1072-6-1003,6,1003,2020-05-29 12:30:00,2020-06-02 11:37:00,Výběrové řízení,Jednotlivé položky,0.0,16389.36,15,10.0,3283,ERMMA,"Hutní materiál, kovy a slitiny",Tyče a dráty,3,148.0,96,,0.1,41,14,59293160.4449,14188318.14
1072-6-793,6,793,2018-08-24 10:30:00,2018-08-28 10:55:00,Výběrové řízení,Jednotlivé položky,0.0,45030.57,16,9.0,3296,ERMMA,"Hutní materiál, kovy a slitiny",Tyče a dráty,5,77.0,10,,0.1,42,1,60478175.4449,1185015.0
1072-6-690,6,690,2017-11-13 11:00:00,2017-11-16 10:15:00,Výběrové řízení,Jednotlivé položky,0.0,95716.926753,15,7.0,3364,ERMMA,"Hutní materiál, kovy a slitiny",Tyče a dráty,21,711.0,525,,0.1,43,1,62997041.9384,2518866.4935000003
1072-6-986,6,986,2020-02-27 12:00:00,2020-03-04 11:04:00,Výběrové řízení,Jednotlivé položky,0.0,46655.016800000005,10,9.0,3738,ERMMA,"Hutní materiál, kovy a slitiny",Tyče a dráty,26,1099.0,872,,0.1,44,1,64224805.5384,1227763.6
1072-6-848,6,848,2019-01-08 09:00:00,2019-01-11 10:11:00,Výběrové řízení,Jednotlivé položky,0.0,26354.899999999998,12,10.0,164,ERMMA,Odpadové hospodářství,Šrot a kovový odpad,5,148.0,111,,0.1,1,5,693550.0,2011797.0
1072-6-858,6,858,2019-02-12 12:00:00,2019-02-14 10:29:00,Výběrové řízení,Jednotlivé položky,0.0,27748.739999999998,11,9.0,164,ERMMA,Odpadové hospodářství,Šrot a kovový odpad,5,111.0,49,,0.1,2,6,1423780.0,2742027.0
1072-6-873,6,873,2019-03-13 08:30:00,2019-03-15 09:33:00,Výběrové řízení,Jednotlivé položky,0.0,98872.2,11,7.0,164,ERMMA,Odpadové hospodářství,Šrot a kovový odpad,4,72.0,16,,0.1,3,7,4025680.0,5343927.0
1072-6-965,6,965,2019-12-09 12:30:00,2019-12-12 10:12:00,Výběrové řízení,Jednotlivé položky,0.0,20333.04,10,8.0,164,ERMMA,Odpadové hospodářství,Šrot a kovový odpad,3,99.0,73,,0.1,4,13,4560760.0,7953845.0
1072-6-830,6,830,2018-11-15 10:00:00,2018-11-19 10:37:00,Výběrové řízení,Jednotlivé položky,0.0,23401.35,9,9.0,166,ERMMA,Odpadové hospodářství,Šrot a kovový odpad,5,101.0,73,,0.1,5,1,5176585.0,615825.0
1072-6-884,6,884,2019-04-15 09:00:00,2019-04-17 10:07:00,Výběrové řízení,Jednotlivé položky,0.0,28892.16,13,10.0,166,ERMMA,Odpadové hospodářství,Šrot a kovový odpad,5,173.0,108,,0.1,6,2,5936905.0,1376145.0
1072-6-894,6,894,2019-05-14 08:00:00,2019-05-17 10:01:00,Výběrové řízení,Jednotlivé položky,0.0,25955.899999999998,15,6.0,166,ERMMA,Odpadové hospodářství,Šrot a kovový odpad,4,60.0,39,,0.1,7,3,6619955.0,2059195.0
1072-6-908,6,908,2019-06-12 08:00:00,2019-06-14 09:20:00,Výběrové řízení,Jednotlivé položky,0.0,27571.28,15,9.0,166,ERMMA,Odpadové hospodářství,Šrot a kovový odpad,5,53.0,17,,0.1,8,4,7345515.0,2784755.0
1072-6-938,6,938,2019-10-10 09:30:00,2019-10-14 10:42:00,Výběrové řízení,Jednotlivé položky,0.0,5911.849999999999,14,9.0,166,ERMMA,Odpadové hospodářství,Šrot a kovový odpad,5,150.0,109,,0.1,9,5,7501090.0,2940330.0
1072-6-967,6,967,2020-01-10 09:00:00,2020-01-14 09:55:00,Výběrové řízení,Jednotlivé položky,0.0,24733.059999999998,15,10.0,166,ERMMA,Odpadové hospodářství,Šrot a kovový odpad,6,126.0,36,,0.1,10,6,8151960.0,3591200.0
1072-6-692,6,692,2017-11-13 13:30:00,2017-11-15 10:12:00,Výběrové řízení,Celková nabídka účastníka,0.0,13627.845,11,3.0,167,ERMMA,Odpadové hospodářství,Šrot a kovový odpad,2,51.0,49,,0.1,11,1,8510587.5,358627.5
1072-6-702,6,702,2018-01-04 10:00:00,2018-01-05 10:29:00,Výběrové řízení,Celková nabídka účastníka,0.0,13131.375,4,3.0,167,ERMMA,Odpadové hospodářství,Šrot a kovový odpad,2,26.0,22,,0.1,12,2,8856150.0,704190.0
1072-6-926,6,926,2019-08-21 10:30:00,2019-08-22 10:21:00,Výběrové řízení,Jednotlivé položky,0.0,20988.825,3,5.0,167,ERMMA,Odpadové hospodářství,Šrot a kovový odpad,2,30.0,21,,0.1,13,3,9408487.5,1256527.5
1072-6-959,6,959,2019-11-28 09:30:00,2019-11-29 10:20:00,Výběrové řízení,Jednotlivé položky,0.0,18496.5,7,2.0,167,ERMMA,Odpadové hospodářství,Šrot a kovový odpad,2,7.0,5,,0.1,14,4,9895237.5,1743277.5
1072-6-689,6,689,2017-11-10 10:00:00,2017-11-14 10:33:00,Výběrové řízení,Jednotlivé položky,0.0,51710.4,16,9.0,168,ERMMA,Odpadové hospodářství,Šrot a kovový odpad,5,192.0,144,,0.1,15,1,11256037.5,1360800.0
1072-6-699,6,699,2017-12-11 11:00:00,2017-12-13 10:15:00,Výběrové řízení,Jednotlivé položky,0.0,45964.799999999996,21,5.0,168,ERMMA,Odpadové hospodářství,Šrot a kovový odpad,5,24.0,1,,0.1,16,2,12465637.5,2570400.0
1072-6-706,6,706,2018-01-11 10:00:00,2018-01-15 11:38:00,Výběrové řízení,Jednotlivé položky,0.0,40721.94,16,9.0,168,ERMMA,Odpadové hospodářství,Šrot a kovový odpad,5,141.0,62,,0.1,17,3,13537267.5,3642030.0
1072-6-720,6,720,2018-02-12 10:00:00,2018-02-14 10:34:00,Výběrové řízení,Jednotlivé položky,0.0,42670.2,16,9.0,168,ERMMA,Odpadové hospodářství,Šrot a kovový odpad,5,114.0,50,,0.1,18,4,14660167.5,4764930.0
1072-6-733,6,733,2018-03-13 11:00:00,2018-03-15 10:24:00,Výběrové řízení,Jednotlivé položky,0.0,29414.28,15,11.0,168,ERMMA,Odpadové hospodářství,Šrot a kovový odpad,5,76.0,25,,0.1,19,5,15434227.5,5538990.0
1072-6-746,6,746,2018-04-13 07:00:00,2018-04-17 10:17:00,Výběrové řízení,Jednotlivé položky,0.0,26156.16,12,10.0,168,ERMMA,Odpadové hospodářství,Šrot a kovový odpad,5,193.0,112,,0.1,20,6,16122547.5,6227310.0
1072-6-771,6,771,2018-06-14 09:30:00,2018-06-18 10:22:00,Výběrové řízení,Jednotlivé položky,0.0,29341.32,12,10.0,168,ERMMA,Odpadové hospodářství,Šrot a kovový odpad,5,48.0,13,,0.1,21,7,16894687.5,6999450.0
1072-6-775,6,775,2018-07-16 12:00:00,2018-07-19 10:35:00,Výběrové řízení,Jednotlivé položky,0.0,28024.239999999998,6,5.0,168,ERMMA,Odpadové hospodářství,Šrot a kovový odpad,4,75.0,37,,0.1,22,8,17632167.5,7736930.0
1072-6-787,6,787,2018-08-13 07:30:00,2018-08-15 09:38:00,Výběrové řízení,Jednotlivé položky,0.0,29418.84,9,8.0,168,ERMMA,Odpadové hospodářství,Šrot a kovový odpad,5,88.0,56,,0.1,23,9,18406347.5,8511110.0
1072-6-799,6,799,2018-09-13 11:00:00,2018-09-14 10:50:00,Výběrové řízení,Jednotlivé položky,0.0,39388.14,10,9.0,168,ERMMA,Odpadové hospodářství,Šrot a kovový odpad,5,121.0,78,,0.1,24,10,19442877.5,9547640.0
1072-6-816,6,816,2018-10-15 09:00:00,2018-10-17 10:04:00,Výběrové řízení,Jednotlivé položky,0.0,40855.32,11,10.0,168,ERMMA,Odpadové hospodářství,Šrot a kovový odpad,5,125.0,56,,0.1,25,11,20518017.5,10622780.0
1072-6-917,6,917,2019-07-11 09:00:00,2019-07-15 10:16:00,Výběrové řízení,Jednotlivé položky,0.0,22951.239999999998,15,10.0,168,ERMMA,Odpadové hospodářství,Šrot a kovový odpad,5,175.0,130,,0.1,26,12,21121997.5,11226760.0
1072-6-930,6,930,2019-09-09 10:30:00,2019-09-12 10:20:00,Výběrové řízení,Jednotlivé položky,0.0,34026.72,12,11.0,168,ERMMA,Odpadové hospodářství,Šrot a kovový odpad,6,232.0,150,,0.1,27,13,22017437.5,12122200.0
1072-6-952,6,952,2019-11-12 11:00:00,2019-11-14 10:44:00,Výběrové řízení,Jednotlivé položky,0.0,36416.159999999996,13,8.0,168,ERMMA,Odpadové hospodářství,Šrot a kovový odpad,3,89.0,57,,0.1,28,14,22975757.5,13080520.0
1072-6-983,6,983,2020-02-12 08:30:00,2020-02-14 10:02:00,Výběrové řízení,Jednotlivé položky,0.0,39808.799999999996,12,10.0,168,ERMMA,Odpadové hospodářství,Šrot a kovový odpad,5,128.0,70,,0.1,29,15,24023357.5,14128120.0
1072-6-988,6,988,2020-03-13 09:30:00,2020-03-17 10:04:00,Výběrové řízení,Jednotlivé položky,0.0,15584.94,13,9.0,168,ERMMA,Odpadové hospodářství,Šrot a kovový odpad,5,96.0,51,,0.1,30,16,24433487.5,14538250.0
1072-6-999,6,999,2020-05-11 13:00:00,2020-05-13 09:29:00,Výběrové řízení,Jednotlivé položky,0.0,10653.3,12,6.0,168,ERMMA,Odpadové hospodářství,Šrot a kovový odpad,4,47.0,33,,0.1,31,17,24713837.5,14818600.0
1072-6-953,6,953,2019-11-15 10:30:00,2019-11-18 10:15:00,Výběrové řízení,Jednotlivé položky,0.0,5049.82,5,1.0,457,ERMMA,Odpadové hospodářství,Šrot a kovový odpad,3,3.0,0,,0.1,32,1,24846727.5,132890.0
1072-6-993,6,993,2020-04-14 09:30:00,2020-04-16 10:06:00,Výběrové řízení,Jednotlivé položky,0.0,20705.059999999998,15,9.0,3259,ERMMA,Odpadové hospodářství,Šrot a kovový odpad,5,125.0,62,,0.1,33,1,25391597.5,544870.0
1072-6-1009,6,1009,2020-06-11 11:30:00,2020-06-15 10:40:00,Výběrové řízení,Jednotlivé položky,0.0,18876.12,12,11.0,3259,ERMMA,Odpadové hospodářství,Šrot a kovový odpad,5,124.0,85,,0.1,34,2,25888337.5,1041610.0
1072-6-1015,6,1015,2020-07-13 07:00:00,2020-07-16 10:00:00,Výběrové řízení,Jednotlivé položky,0.0,8483.5,15,9.0,3259,ERMMA,Odpadové hospodářství,Šrot a kovový odpad,5,120.0,51,,0.1,35,3,26111587.5,1264860.0
1072-6-731,6,731,2018-03-06 09:30:00,2018-03-08 09:55:00,Výběrové řízení,Celková nabídka účastníka,0.0,13361.75,7,4.0,3268,ERMMA,Odpadové hospodářství,Šrot a kovový odpad,2,19.0,14,,0.1,36,1,26463212.5,351625.0
1072-6-759,6,759,2018-05-15 09:30:00,2018-05-18 09:52:00,Výběrové řízení,Jednotlivé položky,0.0,30124.5,12,9.0,3381,ERMMA,Odpadové hospodářství,Šrot a kovový odpad,5,76.0,16,,0.1,37,1,27255962.5,792750.0
1086-24-826,24,826,2020-02-05 17:00:00,2020-02-10 18:00:00,TR Chotějovice ,Celková nabídka účastníka,0.0,0.0,6,2.0,0,poptavka,"Elektro, elektromateriál","Vodiče, rozvaděče a kabely",64,102.0,0,,0.1,1,1,0.0,0.0
1086-24-827,24,827,2020-02-07 08:00:00,2020-02-17 17:00:00,TR Varnsdorf - ,Celková nabídka účastníka,0.0,0.0,8,3.0,0,poptavka,"Elektro, elektromateriál","Vodiče, rozvaděče a kabely",185,503.0,0,,0.1,2,2,0.0,0.0
1086-24-829,24,829,2020-03-13 08:00:00,2020-03-25 12:00:00,Výstavba nové t,Celková nabídka účastníka,0.0,0.0,6,5.0,0,poptavka,"Elektro, elektromateriál","Vodiče, rozvaděče a kabely",88,450.0,0,,0.1,3,3,0.0,0.0
1086-24-830,24,830,2020-03-25 09:00:00,2020-03-30 16:00:00,TR CL Dubice - ,Celková nabídka účastníka,0.0,0.0,6,3.0,0,poptavka,"Elektro, elektromateriál","Vodiče, rozvaděče a kabely",46,138.0,0,,0.1,4,4,0.0,0.0
1086-24-831,24,831,2020-04-15 14:00:00,2020-04-23 16:00:00,Transformačná s,Celková nabídka účastníka,0.0,0.0,11,4.0,0,poptavka,"Elektro, elektromateriál","Vodiče, rozvaděče a kabely",144,437.0,0,,0.1,5,5,0.0,0.0
1086-24-832,24,832,2020-04-17 08:00:00,2020-04-24 12:00:00,Elektrárna Měln,Celková nabídka účastníka,0.0,0.0,8,2.0,0,poptavka,"Elektro, elektromateriál","Vodiče, rozvaděče a kabely",137,221.0,0,,0.1,6,6,0.0,0.0
1086-24-836,24,836,2020-05-07 14:00:00,2020-05-18 16:00:00,TR Mikulov - čá,Celková nabídka účastníka,0.0,0.0,13,2.0,0,poptavka,"Elektro, elektromateriál","Vodiče, rozvaděče a kabely",325,308.0,0,,0.1,7,7,0.0,0.0
1086-24-819,24,819,2019-05-24 09:00:00,2019-05-27 10:17:00,Dodávka kabelů ,Celková nabídka účastníka,0.0,3988.404,7,6.0,3954,ERMMA,"Elektro, elektromateriál","Vodiče, rozvaděče a kabely",2,31.0,1,,0.1,8,1,104958.0,104958.0
1086-24-820,24,820,2019-07-29 07:00:00,2019-08-01 14:00:00,Poptávka ENGIE ,Celková nabídka účastníka,0.0,351835.985759,6,7.0,3954,poptavka,"Elektro, elektromateriál","Vodiče, rozvaděče a kabely",43,351.0,0,,0.1,9,2,9363799.7305,9363799.7305
1086-24-824,24,824,2020-01-09 14:00:00,2020-01-14 15:00:00,Kabely na zakáz,Celková nabídka účastníka,0.0,148058.182518,7,7.0,3954,poptavka,"Elektro, elektromateriál","Vodiče, rozvaděče a kabely",66,546.0,0,,0.1,10,3,13260067.6915,13260067.6915
1086-24-838,24,838,2020-06-24 15:30:00,2020-06-29 10:00:00,OC Čestlice - p,Celková nabídka účastníka,0.0,46216.001223,11,6.0,3954,poptavka,"Elektro, elektromateriál","Vodiče, rozvaděče a kabely",71,320.0,0,,0.1,11,4,14476278.25,14476278.25
1086-24-823,24,823,2020-01-08 19:00:00,2020-01-13 10:00:00,TR Neratovice -,Celková nabídka účastníka,0.0,15384.489715,4,2.0,3955,poptavka,"Elektro, elektromateriál","Vodiče, rozvaděče a kabely",45,70.0,0,,0.1,12,1,14881133.2425,404854.9925
1086-24-825,24,825,2020-01-17 08:00:00,2020-01-23 13:00:00,TR Zahradní měs,Celková nabídka účastníka,0.0,17305.286389200002,9,3.0,3955,poptavka,"Elektro, elektromateriál","Vodiče, rozvaděče a kabely",164,274.0,0,,0.1,13,2,15336535.5159,860257.2659
1086-24-833,24,833,2020-04-17 08:00:00,2020-04-27 14:15:00,Elektrárna Měln,Hodnocení,0.0,98681.0448,9,2.0,3955,ERMMA,"Elektro, elektromateriál","Vodiče, rozvaděče a kabely",47,126.0,0,,0.0,14,3,17933405.1159,3457126.8659
1086-24-821,24,821,2019-08-26 09:00:00,2019-08-26 14:50:00,Aukce ENGIE Ser,Celková nabídka účastníka,0.0,178149.878676,9,7.0,3958,poptavka,"Elektro, elektromateriál","Vodiče, rozvaděče a kabely",34,622.0,6,,0.5,15,1,22621559.8179,4688154.702
1086-24-828,24,828,2020-02-14 11:00:00,2020-02-20 14:24:00,Dodávka 35 km k,Hodnocení,0.0,189987.84,12,10.0,4006,ERMMA,"Elektro, elektromateriál","Vodiče, rozvaděče a kabely",1,31.0,7,,0.0,16,1,27621239.8179,4999680.0
1086-24-837,24,837,2020-06-05 16:30:00,2020-06-11 12:00:00,TR Písek – stav,Celková nabídka účastníka,0.0,56125.495816,7,2.0,4014,poptavka,"Elektro, elektromateriál","Vodiče, rozvaděče a kabely",108,114.0,0,,0.1,17,1,29098226.5499,1476986.732
100-45-1413,45,1413,2018-04-25 15:00:00,2018-04-27 09:45:00,BUTYLGLYKOL (CA,Multikriteriální hodnocení,198982.89,3164.754,5,3.0,3763,ERMMA,Chemie,Chemické látky,4,15.0,0,Česká republika,0.1,1,1,83283.0,83283.0
100-45-1443,45,1443,2019-01-24 10:30:00,2019-01-31 10:30:00,Kancelářské pot,Celková nabídka účastníka,245087.5215,5733.989100000001,1,2.0,3615,poptavka,Kancelář,Kancelářské potřeby,41,89.0,0,Česká republika,0.0,1,1,150894.45,150894.45
100-45-1389,45,1389,2017-10-30 09:15:00,2017-11-10 13:00:00,Poptávka výroby,Celková nabídka účastníka,32398.0,282.568,30,4.0,5780,poptavka,"Hutní materiál, kovy a slitiny",Kovovýroba a povrchová úprava kovů,1,9.0,0,Česká republika,0.1,1,1,7436.0,7436.0
100-45-1398,45,1398,2018-02-07 10:00:00,2018-03-01 00:00:00,Pronájem manipu,Jednotlivé položky,268321.2,0.037239999999999995,13,6.0,4187,poptavka,"Stroje, zařízení, nástroje, nářadí","Manipulační technika, vozíky",30,134.0,0,Česká republika,0.0,1,1,0.98,0.98
100-45-1365,45,1365,2017-10-06 12:00:00,2017-10-27 12:00:00,Cenová poptávka,Multikriteriální hodnocení,0.0,4423.2,10,2.0,3543,poptavka,"Stroje, zařízení, nástroje, nářadí",Náhradní díly,2,4.0,0,Česká republika,0.1,1,1,116400.0,116400.0
100-45-1369,45,1369,2017-10-12 08:30:00,2017-10-27 08:30:00,Cenová poptávka,Multikriteriální hodnocení,0.0,500.346,12,4.0,3543,poptavka,"Stroje, zařízení, nástroje, nářadí",Náhradní díly,4,16.0,0,Česká republika,0.1,2,2,129567.0,129567.0
100-45-1404,45,1404,2018-02-09 15:00:00,2018-02-23 15:00:00,Cenová poptávka,Multikriteriální hodnocení,63678.3,2197.16,15,3.0,3544,poptavka,"Stroje, zařízení, nástroje, nářadí",Náhradní díly,1,3.0,0,Česká republika,0.1,3,1,187387.0,57820.0
100-45-1385,45,1385,2017-10-20 07:36:00,2017-11-03 06:36:00,Cenová poptávka,Multikriteriální hodnocení,0.0,754.11,11,3.0,5240,poptavka,"Stroje, zařízení, nástroje, nářadí",Náhradní díly,4,11.0,0,Česká republika,0.1,4,1,207232.0,19845.0
100-45-1388,45,1388,2017-10-26 14:30:00,2017-11-10 13:30:00,Cenová poptávka,Multikriteriální hodnocení,0.0,2342.8215999999998,13,4.0,5241,poptavka,"Stroje, zařízení, nástroje, nářadí",Náhradní díly,11,56.0,0,Česká republika,0.1,5,1,268885.2,61653.2
100-45-1383,45,1383,2017-10-18 13:30:00,2017-10-23 09:54:00,Řetězové kolo s,Multikriteriální hodnocení,0.0,39.070080000000004,6,6.0,5761,poptavka,"Stroje, zařízení, nástroje, nářadí",Náhradní díly,1,6.0,0,Česká republika,0.1,6,1,269913.36,1028.16
100-45-1387,45,1387,2017-10-27 13:00:00,2017-11-02 17:00:00,Válečkový řetěz,Multikriteriální hodnocení,0.0,175.676603,7,5.0,5761,poptavka,"Stroje, zařízení, nástroje, nářadí",Náhradní díly,2,12.0,1,Česká republika,0.1,7,2,274536.4285,5651.2285
100-45-1378,45,1378,2017-10-17 12:30:00,2017-10-31 11:30:00,Cenová poptávka,Multikriteriální hodnocení,0.0,1978.3712,9,2.0,5763,poptavka,"Stroje, zařízení, nástroje, nářadí",Náhradní díly,4,5.0,0,Česká republika,0.1,8,1,326598.8285,52062.4
100-45-1393,45,1393,2017-12-04 09:30:00,2017-12-18 13:30:00,Ocelové pásky v,Jednotlivé položky,54274.41,2106.0,10,5.0,2976,ERMMA,"Hutní materiál, kovy a slitiny",Plechy,10,108.0,28,Česká republika,0.0,1,1,2106.0,2106.0
100-45-1394,45,1394,2018-01-02 11:00:00,2018-01-22 13:34:00,Ocelové pásky v,Jednotlivé položky,28021.15,1296.0,10,7.0,2976,ERMMA,"Hutní materiál, kovy a slitiny",Plechy,8,94.0,32,Česká republika,0.0,2,2,3402.0,3402.0
100-45-1411,45,1411,2018-04-03 10:30:00,2018-04-23 14:16:00,Ocelové pásky v,Jednotlivé položky,83509.0,2736.0,10,7.0,2976,ERMMA,"Hutní materiál, kovy a slitiny",Plechy,12,316.0,225,Česká republika,0.0,3,3,6138.0,6138.0
100-45-1414,45,1414,2018-06-04 09:30:00,2018-06-18 14:03:00,Ocelové pásky v,Jednotlivé položky,42259.41,3571.2,11,8.0,2976,ERMMA,"Hutní materiál, kovy a slitiny",Plechy,8,326.0,141,Česká republika,0.0,4,4,9709.2,9709.2
100-45-1419,45,1419,2018-07-03 08:30:00,2018-07-18 13:31:00,Ocelové pásky v,Jednotlivé položky,54805.44,2772.0,10,7.0,2976,ERMMA,"Hutní materiál, kovy a slitiny",Plechy,11,76.0,7,Česká republika,0.0,5,5,12481.2,12481.2
100-45-1420,45,1420,2018-08-01 08:30:00,2018-08-20 13:50:00,Ocelové pásky v,Jednotlivé položky,68548.2,2574.0,10,6.0,2976,ERMMA,"Hutní materiál, kovy a slitiny",Plechy,10,174.0,78,Česká republika,0.0,6,6,15055.2,15055.2
100-45-1427,45,1427,2018-09-04 08:00:00,2018-09-17 13:48:00,Ocelové pásky v,Jednotlivé položky,78390.0,4017.0,11,6.0,2976,ERMMA,"Hutní materiál, kovy a slitiny",Plechy,12,138.0,70,Česká republika,0.0,7,7,19072.2,19072.2
100-45-1444,45,1444,2019-02-05 10:15:00,2019-02-18 13:44:00,Ocelové pásky v,Jednotlivé položky,58350.12,4455.5,7,8.0,2976,ERMMA,"Hutní materiál, kovy a slitiny",Plechy,9,267.0,193,Česká republika,0.0,8,8,23527.7,23527.7
100-45-1447,45,1447,2019-03-04 11:00:00,2019-03-18 13:59:00,Ocelové pásky v,Jednotlivé položky,66478.2,3104.0,11,7.0,2976,ERMMA,"Hutní materiál, kovy a slitiny",Plechy,11,241.0,143,Česká republika,0.0,9,9,26631.7,26631.7
100-45-1449,45,1449,2019-04-02 08:00:00,2019-04-15 13:55:00,Ocelové pásky v,Jednotlivé položky,24477.95,2470.0,11,8.0,2976,ERMMA,"Hutní materiál, kovy a slitiny",Plechy,6,210.0,107,Česká republika,0.0,10,10,29101.7,29101.7
100-45-1450,45,1450,2019-05-07 11:00:00,2019-05-20 13:30:00,Ocelové pásky v,Jednotlivé položky,70988.32,2496.0,8,6.0,2976,ERMMA,"Hutní materiál, kovy a slitiny",Plechy,14,78.0,0,Česká republika,0.0,11,11,31597.7,31597.7
100-45-1452,45,1452,2019-06-03 08:45:00,2019-06-17 14:09:00,Ocelové pásky v,Jednotlivé položky,64394.64,5443.2,7,7.0,2976,ERMMA,"Hutní materiál, kovy a slitiny",Plechy,10,353.0,233,Česká republika,0.0,12,12,37040.9,37040.9
